time,pitch_deg,yaw_deg,fin_x_deg,fin_y_deg,pitch_error,yaw_error
1.6300000000000012,2.0588188250803437e-06,3.183147729900733e-06,0.0,0.0,-2.0588188250803437e-06,-3.183147729900733e-06
1.6400000000000012,2.1972819764805916e-06,3.3293748330143203e-06,0.0,0.0,-2.1972819764805916e-06,-3.3293748330143203e-06
1.6500000000000012,2.229902126355592e-06,3.445157428519086e-06,0.0,0.0,-2.229902126355592e-06,-3.445157428519086e-06
1.6600000000000013,2.2201233045777273e-06,3.5495414876894076e-06,0.0,0.0,-2.2201233045777273e-06,-3.5495414876894076e-06
1.6700000000000013,2.193520193296033e-06,3.6507323784991315e-06,0.0,0.0,-2.193520193296033e-06,-3.6507323784991315e-06
1.6800000000000013,2.1597078163214043e-06,3.7521552507116486e-06,0.0,0.0,-2.1597078163214043e-06,-3.7521552507116486e-06
1.6900000000000013,2.122013379698832e-06,3.855256584813614e-06,0.0,0.0,-2.122013379698832e-06,-3.855256584813614e-06
1.7000000000000013,2.081433001847385e-06,3.960702205022448e-06,0.0,0.0,-2.081433001847385e-06,-3.960702205022448e-06
1.7100000000000013,2.038143563904741e-06,4.068855989610125e-06,0.0,0.0,-2.038143563904741e-06,-4.068855989610125e-06
1.7200000000000013,1.9920453601384e-06,4.1799603751746384e-06,0.0,0.0,-1.9920453601384e-06,-4.1799603751746384e-06
1.7300000000000013,1.942945831775168e-06,4.294201475398784e-06,0.0,0.0,-1.942945831775168e-06,-4.294201475398784e-06
1.7400000000000013,1.8906183540841017e-06,4.411732195430634e-06,0.0,0.0,-1.8906183540841017e-06,-4.411732195430634e-06
1.7500000000000013,1.8348197910661532e-06,4.53268078187853e-06,0.0,0.0,-1.8348197910661532e-06,-4.53268078187853e-06
1.7600000000000013,1.7752950196688411e-06,4.657154480334494e-06,0.0,0.0,-1.7752950196688411e-06,-4.657154480334494e-06
1.7700000000000014,1.7117774308026083e-06,4.7852415644716465e-06,0.0,0.0,-1.7117774308026083e-06,-4.7852415644716465e-06
1.7800000000000014,1.6439881331147009e-06,4.917012823907174e-06,0.0,0.0,-1.6439881331147009e-06,-4.917012823907174e-06
1.7900000000000014,1.5716346154787396e-06,5.052522895803176e-06,0.0,0.0,-1.5716346154787396e-06,-5.052522895803176e-06
