t,alt,pos_x,pos_z,vel_m,accel,pitch,yaw,thrust,fin_x,fin_y,recov_d
15.369999999999717,110.7329997634294,56.59236961589392,42.84604103484103,9.35816891139982,0.011578035264687259,0.0,0.0,0.0,0.10982787295295554,0.0,True
15.379999999999717,110.67128263706068,56.66271223136739,42.84604140709905,9.357693031282528,0.011583016588989636,0.0,0.0,0.0,0.11148769084179211,0.0,True
15.389999999999716,110.60956666949167,56.73304953128031,42.84604177347983,9.357216938675608,0.011587997123484683,0.0,0.0,0.0,0.11301047936872893,0.0,True
15.399999999999716,110.54785186122034,56.80338151314378,42.84604213407606,9.356740633547828,0.011592976959217793,0.0,0.0,0.0,0.11439606963312465,0.0,True
15.409999999999716,110.48613821274462,56.87370817446826,42.84604248897895,9.356264115865113,0.011597956185928737,0.0,0.0,0.0,0.11564430898666461,0.0,True
15.419999999999716,110.4244257245624,56.944029512763535,42.846042838278294,9.35578738559059,0.011602934892085415,0.0,0.0,0.0,0.11675506102606809,0.0,True
15.429999999999715,110.36271439717149,57.014345525538666,42.84604318206245,9.35531044268462,0.01160791316486609,0.0,0.0,0.0,0.117728205583984,0.0,True
15.439999999999715,110.30100423106968,57.084656210302,42.8460435204184,9.354833287104851,0.01161289109020558,0.0,0.0,0.0,0.1185636387181071,0.0,True
15.449999999999715,110.23929522675475,57.15496156456111,42.846043853431745,9.354355918806233,0.011617868752830773,0.0,0.0,0.0,0.11926127269857939,0.0,True
15.459999999999715,110.17758738472443,57.22526158582279,42.84604418118675,9.353878337741076,0.01162284623625709,0.0,0.0,0.0,0.11982103599361427,0.0,True
15.469999999999715,110.11588070547648,57.29555627159301,42.84604450376634,9.35340054385908,0.01162782362280268,0.0,0.0,0.0,0.12024287325343541,0.0,True
15.479999999999714,110.05417518950864,57.36584561937688,42.84604482125215,9.352922537107355,0.011632800993622183,0.0,0.0,0.0,0.1205267452925412,0.0,True
15.489999999999714,109.99247083731863,57.43612962667865,42.84604513372451,9.35244431743049,0.011637778428719159,0.0,0.0,0.0,0.12067262907025994,0.0,True
15.499999999999714,109.93076764940423,57.50640829100167,42.84604544126249,9.35196588477055,0.011642756006976285,0.0,0.0,0.0,0.12068051766971866,0.0,True
15.509999999999714,109.86906562626321,57.57668160984835,42.846045743943925,9.35148723906714,0.011647733806137595,0.0,0.0,0.0,0.12055042027513713,0.0,True
15.519999999999714,109.80736476839338,57.64694958072017,42.84604604184541,9.351008380257422,0.011652711902877755,0.0,0.0,0.0,0.12028236214755317,0.0,True
15.529999999999713,109.7456650762926,57.7172122011176,42.846046335042345,9.350529308276155,0.011657690372796736,0.0,0.0,0.0,0.11987638459895411,0.0,True
15.539999999999713,109.68396655045875,57.787469468540124,42.846046623608935,9.35005002305572,0.011662669290389616,0.0,0.0,0.0,0.11933254496486162,0.0,True
15.549999999999713,109.62226919138978,57.8577213804862,42.846046907618216,9.349570524526165,0.011667648729158486,0.0,0.0,0.0,0.11865091657537719,0.0,True
15.559999999999713,109.56057299958368,57.92796793445322,42.84604718714208,9.349090812615222,0.011672628761553838,0.0,0.0,0.0,0.11783158872469357,0.0,True
15.569999999999713,109.49887797553855,57.99820912793751,42.84604746225127,9.34861088724835,0.011677609459011862,0.0,0.0,0.0,0.11687466663915741,0.0,True
15.579999999999712,109.4371841197525,58.06844495843427,42.84604773301543,9.348130748348758,0.01168259089198287,0.0,0.0,0.0,0.11578027144382058,0.0,True
15.589999999999712,109.37549143272378,58.1386754234376,42.846047999503114,9.347650395837439,0.011687573129929518,0.0,0.0,0.0,0.1145485401275535,0.0,True
15.599999999999712,109.31379991495068,58.20890052044042,42.84604826178177,9.347169829633195,0.011692556241367669,0.0,0.0,0.0,0.11317962550675625,0.0,True
15.609999999999712,109.25210956693162,58.27912024693451,42.8460485199178,9.346689049652673,0.01169754029384329,0.0,0.0,0.0,0.11167369618761103,0.0,True
15.619999999999711,109.19042038916511,58.34933460041043,42.84604877397656,9.346208055810383,0.011702525353991078,0.0,0.0,0.0,0.11003093652700491,0.0,True
15.629999999999711,109.12873238214976,58.419543578357526,42.84604902402237,9.345726848018744,0.011707511487491828,0.0,0.0,0.0,0.10825154659205,0.0,True
15.639999999999711,109.06704554638429,58.4897471782639,42.84604927011854,9.34524542618809,0.011712498759170131,0.0,0.0,0.0,0.1063357421182809,0.0,True
15.64999999999971,109.00535988236756,58.559945397616396,42.84604951232738,9.344763790226711,0.011717487232933976,0.0,0.0,0.0,0.10428375446650895,0.0,True
15.65999999999971,108.94367539059853,58.63013823390057,42.84604975071023,9.34428194004088,0.01172247697181561,0.0,0.0,0.0,0.10209583057841276,0.0,True
15.66999999999971,108.88199207157632,58.70032568460067,42.84604998532744,9.34379987553487,0.011727468037999955,0.0,0.0,0.0,0.09977223293079007,0.0,True
15.67999999999971,108.82030992580017,58.770507747199616,42.84605021623843,9.34331759661099,0.011732460492803298,0.0,0.0,0.0,0.09731323948861587,0.0,True
15.68999999999971,108.75862895376947,58.840684419178984,42.84605044350168,9.342835103169607,0.011737454396733682,0.0,0.0,0.0,0.0947191436567974,0.0,True
15.69999999999971,108.69694915598377,58.91085569801897,42.84605066717474,9.342352395109168,0.011742449809466038,0.0,0.0,0.0,0.09199025423075352,0.0,True
15.70999999999971,108.63527053294276,58.981021581198384,42.84605088731425,9.341869472326227,0.011747446789868832,0.0,0.0,0.0,0.08912689534577412,0.0,True
15.71999999999971,108.5735930851463,59.051182066194635,42.846051103975974,9.341386334715471,0.01175244539600584,0.0,0.0,0.0,0.08612940642519079,0.0,True
15.729999999999709,108.51191681309442,59.12133715048368,42.84605131721479,9.340902982169743,0.011757445685191215,0.0,0.0,0.0,0.08299814212741347,0.0,True
15.739999999999709,108.45024171728733,59.191486831540054,42.8460515270847,9.340419414580062,0.011762447713930868,0.0,0.0,0.0,0.07973347229178596,0.0,True
15.749999999999709,108.38856779822541,59.2616311068368,42.846051733638866,9.339935631835651,0.011767451538007734,0.0,0.0,0.0,0.0763357818833601,0.0,True
15.759999999999708,108.32689505640923,59.33176997384548,42.84605193692962,9.339451633823959,0.011772457212446241,0.0,0.0,0.0,0.07280547093652845,0.0,True
15.769999999999708,108.26522349233954,59.40190343003615,42.84605213700845,9.338967420430683,0.011777464791515868,0.0,0.0,0.0,0.06914295449758012,0.0,True
15.779999999999708,108.2035531065173,59.47203147287733,42.846052333926046,9.338482991539783,0.011782474328821735,0.0,0.0,0.0,0.0653486625662239,0.0,True
15.789999999999708,108.14188389944367,59.54215409983602,42.84605252773229,9.337998347033519,0.0117874858771998,0.0,0.0,0.0,0.06142304003599647,0.0,True
15.799999999999708,108.08021587162,59.61227130837763,42.84605271847629,9.337513486792457,0.011792499488823438,0.0,0.0,0.0,0.0573665466336844,0.0,True
15.809999999999707,108.01854902354786,59.682383095965996,42.84605290620636,9.337028410695497,0.011797515215180354,0.0,0.0,0.0,0.053179656857730184,0.0,True
15.819999999999707,107.95688335572906,59.75248946006336,42.84605309097008,9.336543118619899,0.011802533107065472,0.0,0.0,0.0,0.04886285991561323,0.0,True
15.829999999999707,107.8952188686656,59.822590398130345,42.84605327281426,9.336057610441287,0.011807553214614686,0.0,0.0,0.0,0.04441665966027203,0.0,True
15.839999999999707,107.83355556285971,59.89268590762594,42.84605345178497,9.335571886033689,0.011812575587319074,0.0,0.0,0.0,0.03984157452554821,0.0,True
15.849999999999707,107.77189343881388,59.96277598600748,42.84605362792757,9.335085945269537,0.011817600274017792,0.0,0.0,0.0,0.03513813746070482,0.0,True
15.859999999999706,107.71023249703079,60.03286063073063,42.846053801286686,9.33459978801971,0.011822627322921164,0.0,0.0,0.0,0.03030689586396973,0.0,True
15.869999999999706,107.6485727380134,60.10293983924939,42.84605397190626,9.334113414153528,0.011827656781610685,0.0,0.0,0.0,0.02534841151520434,0.0,True
15.879999999999706,107.5869141622649,60.173013609016024,42.84605413982952,9.333626823538784,0.011832688697069216,0.0,0.0,0.0,0.02026326050764865,0.0,True
15.889999999999706,107.52525677028875,60.2430819374811,42.84605430509904,9.33314001604176,0.011837723115657894,0.0,0.0,0.0,0.015052033178788726,0.0,True
15.899999999999705,107.46360056258861,60.313144822093456,42.846054467756694,9.332652991527254,0.01184276008316587,0.0,0.0,0.0,0.00971533404033148,0.0,True
15.909999999999705,107.40194553966846,60.38320226030016,42.84605462784371,9.332165749858579,0.011847799644778334,0.0,0.0,0.0,0.004253781707352078,0.0,True
15.919999999999705,107.34029170203252,60.453254249546525,42.846054785400675,9.331678290897592,0.011852841845122697,0.0,0.0,0.0,-0.0013319911734258616,0.0,True
15.929999999999705,107.27863905018528,60.523300787276085,42.84605494046751,9.331190614504717,0.011857886728249056,0.0,0.0,0.0,-0.007041337996171182,0.0,True
15.939999999999705,107.21698758463148,60.59334187093057,42.846055093083535,9.330702720538948,0.011862934337667497,0.0,0.0,0.0,-0.012873598269312336,0.0,True
15.949999999999704,107.15533730587619,60.6633774979499,42.84605524328743,9.330214608857874,0.01186798471632855,0.0,0.0,0.0,-0.01882809768968985,0.0,True
15.959999999999704,107.09368821442472,60.73340766577217,42.84605539111728,9.329726279317697,0.01187303790665517,0.0,0.0,0.0,-0.024904148217532784,0.0,True
15.969999999999704,107.03204031078266,60.803432371833615,42.84605553661056,9.329237731773246,0.011878093950514312,0.0,0.0,0.0,-0.031101048152182675,0.0,True
15.979999999999704,106.97039359545592,60.87345161356863,42.846055679804145,9.328748966077983,0.011883152889303972,0.0,0.0,0.0,-0.0374180822085991,0.0,True
15.989999999999704,106.90874806895067,60.94346538840974,42.84605582073436,9.32825998208404,0.011888214763850158,0.0,0.0,0.0,-0.043854521594641815,0.0,True
15.999999999999703,106.84710373177342,61.01347369378757,42.84605595943692,9.327770779642213,0.011893279614529462,0.0,0.0,0.0,-0.050409624089055693,0.0,True
16.009999999999703,106.78546058443094,61.08347652713084,42.846056095947,9.32728135860199,0.01189834748118379,0.0,0.0,0.0,-0.057082634120230735,0.0,True
16.019999999999705,106.72381862743032,61.153473885866376,42.84605623029921,9.326791718811561,0.011903418403200305,0.0,0.0,0.0,-0.06387278284567172,0.0,True
16.029999999999706,106.66217786127896,61.22346576741906,42.84605636252763,9.326301860117834,0.011908492419458128,0.0,0.0,0.0,-0.07077928823218099,0.0,True
16.039999999999708,106.60053828648459,61.29345216921182,42.84605649266578,9.325811782366449,0.011913569568374527,0.0,0.0,0.0,-0.07780135513674863,0.0,True
16.04999999999971,106.53889990355523,61.363433088665644,42.84605662074667,9.325321485401789,0.011918649887912025,0.0,0.0,0.0,-0.08493817538814336,0.0,True
16.05999999999971,106.47726271299925,61.43340852319954,42.84605674680278,9.324830969067001,0.011923733415571292,0.0,0.0,0.0,-0.09218892786918509,0.0,True
16.069999999999713,106.41562671532532,61.50337847023054,42.84605687086607,9.324340233204001,0.011928820188392919,0.0,0.0,0.0,-0.09955277859971168,0.0,True
16.079999999999714,106.35399191104243,61.57334292717366,42.84605699296802,9.323849277653501,0.011933910242996504,0.0,0.0,0.0,-0.10702888082018752,0.0,True
16.089999999999716,106.29235830065993,61.643301891441936,42.846057113139594,9.323358102255002,0.011939003615555777,0.0,0.0,0.0,-0.11461637507602512,0.0,True
